4P/5P/6P,Banner,Cabinet,Channel,City,Cluster,Commune,Compliance Level,Country,Customer,Customer subtype,Customer type,DT route type,Date of audit,Local Customer Name,Local Outlet Name,Local Sales Workforce 1,Local Sales Workforce 2,Outlet classification,Product category,Product division,Province,Region,Sales area,Sales region,Sales route,Sales territory,Store area,Store location,Subchannel,Trade Format
6P,Banner 40,Cabinet 40,Independent (family grocer),City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 40,Local,Key Customer,DTRT 1,15-12-15,,Outlet 40,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Independent (family grocer),DT
6P,Banner 40,Cabinet 1040,Independent (family grocer),City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 40,Local,Key Customer,DTRT 1,15-01-16,,Outlet 40,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Independent (family grocer),DT
6P,Banner 40,Cabinet 2040,Independent (family grocer),City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 40,Local,Key Customer,DTRT 1,15-01-16,,Outlet 40,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Independent (family grocer),DT
6P,Banner 40,Cabinet 40,Independent (family grocer),City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 40,Local,Key Customer,DTRT 1,15-01-16,,Outlet 40,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Independent (family grocer),DT
6P,Banner 40,Cabinet 1040,Independent (family grocer),City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 40,Local,Key Customer,DTRT 1,15-02-16,,Outlet 40,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Independent (family grocer),DT
6P,Banner 40,Cabinet 2040,Independent (family grocer),City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 40,Local,Key Customer,DTRT 1,15-02-16,,Outlet 40,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Independent (family grocer),DT
6P,Banner 40,Cabinet 40,Independent (family grocer),City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 40,Local,Key Customer,DTRT 1,15-02-16,,Outlet 40,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Independent (family grocer),DT
6P,Banner 43,Cabinet 1043,Convenience,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 43,Regional,Key Customer,DTRT 1,15-03-15,,Outlet 43,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Convenience,DT
6P,Banner 43,Cabinet 2043,Convenience,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 43,Regional,Key Customer,DTRT 1,15-03-15,,Outlet 43,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Convenience,DT
6P,Banner 43,Cabinet 43,Convenience,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 43,Regional,Key Customer,DTRT 1,15-03-15,,Outlet 43,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Convenience,DT
6P,Banner 43,Cabinet 1043,Convenience,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 43,Regional,Key Customer,DTRT 1,15-04-15,,Outlet 43,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Convenience,DT
6P,Banner 43,Cabinet 2043,Convenience,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 43,Regional,Key Customer,DTRT 1,15-04-15,,Outlet 43,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Convenience,DT
6P,Banner 43,Cabinet 43,Convenience,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 43,Regional,Key Customer,DTRT 1,15-04-15,,Outlet 43,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Convenience,DT
6P,Banner 43,Cabinet 1043,Convenience,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 43,Regional,Key Customer,DTRT 1,15-05-15,,Outlet 43,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Convenience,DT
6P,Banner 43,Cabinet 2043,Convenience,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 43,Regional,Key Customer,DTRT 1,15-05-15,,Outlet 43,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Convenience,DT
6P,Banner 43,Cabinet 43,Convenience,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 43,Regional,Key Customer,DTRT 1,15-05-15,,Outlet 43,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Convenience,DT
6P,Banner 43,Cabinet 1043,Convenience,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 43,Regional,Key Customer,DTRT 1,15-06-15,,Outlet 43,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Convenience,DT
6P,Banner 43,Cabinet 2043,Convenience,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 43,Regional,Key Customer,DTRT 1,15-06-15,,Outlet 43,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Convenience,DT
6P,Banner 43,Cabinet 43,Convenience,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 43,Regional,Key Customer,DTRT 1,15-06-15,,Outlet 43,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Convenience,DT
6P,Banner 43,Cabinet 1043,Convenience,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 43,Regional,Key Customer,DTRT 1,15-07-15,,Outlet 43,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Convenience,DT
6P,Banner 43,Cabinet 2043,Convenience,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 43,Regional,Key Customer,DTRT 1,15-07-15,,Outlet 43,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Convenience,DT
6P,Banner 43,Cabinet 43,Convenience,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 43,Regional,Key Customer,DTRT 1,15-07-15,,Outlet 43,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Convenience,DT
6P,Banner 43,Cabinet 1043,Convenience,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 43,Regional,Key Customer,DTRT 1,15-08-15,,Outlet 43,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Convenience,DT
6P,Banner 43,Cabinet 2043,Convenience,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 43,Regional,Key Customer,DTRT 1,15-08-15,,Outlet 43,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Convenience,DT
6P,Banner 43,Cabinet 43,Convenience,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 43,Regional,Key Customer,DTRT 1,15-08-15,,Outlet 43,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Convenience,DT
6P,Banner 43,Cabinet 1043,Convenience,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 43,Regional,Key Customer,DTRT 1,15-09-15,,Outlet 43,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Convenience,DT
6P,Banner 43,Cabinet 2043,Convenience,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 43,Regional,Key Customer,DTRT 1,15-09-15,,Outlet 43,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Convenience,DT
6P,Banner 43,Cabinet 43,Convenience,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 43,Regional,Key Customer,DTRT 1,15-09-15,,Outlet 43,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Convenience,DT
6P,Banner 43,Cabinet 1043,Convenience,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 43,Regional,Key Customer,DTRT 1,15-10-15,,Outlet 43,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Convenience,DT
6P,Banner 43,Cabinet 2043,Convenience,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 43,Regional,Key Customer,DTRT 1,15-10-15,,Outlet 43,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Convenience,DT
6P,Banner 43,Cabinet 43,Convenience,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 43,Regional,Key Customer,DTRT 1,15-10-15,,Outlet 43,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Convenience,DT
6P,Banner 43,Cabinet 1043,Convenience,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 43,Regional,Key Customer,DTRT 1,15-11-15,,Outlet 43,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Convenience,DT
6P,Banner 43,Cabinet 2043,Convenience,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 43,Regional,Key Customer,DTRT 1,15-11-15,,Outlet 43,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Convenience,DT
6P,Banner 43,Cabinet 43,Convenience,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 43,Regional,Key Customer,DTRT 1,15-11-15,,Outlet 43,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Convenience,DT
6P,Banner 43,Cabinet 1043,Convenience,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 43,Regional,Key Customer,DTRT 1,15-12-15,,Outlet 43,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Convenience,DT
6P,Banner 43,Cabinet 2043,Convenience,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 43,Regional,Key Customer,DTRT 1,15-12-15,,Outlet 43,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Convenience,DT
6P,Banner 43,Cabinet 43,Convenience,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 43,Regional,Key Customer,DTRT 1,15-12-15,,Outlet 43,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Convenience,DT
6P,Banner 43,Cabinet 1043,Convenience,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 43,Regional,Key Customer,DTRT 1,15-01-16,,Outlet 43,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Convenience,DT
6P,Banner 43,Cabinet 2043,Convenience,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 43,Regional,Key Customer,DTRT 1,15-01-16,,Outlet 43,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Convenience,DT
6P,Banner 43,Cabinet 43,Convenience,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 43,Regional,Key Customer,DTRT 1,15-01-16,,Outlet 43,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Convenience,DT
6P,Banner 43,Cabinet 1043,Convenience,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 43,Regional,Key Customer,DTRT 1,15-02-16,,Outlet 43,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Convenience,DT
6P,Banner 43,Cabinet 2043,Convenience,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 43,Regional,Key Customer,DTRT 1,15-02-16,,Outlet 43,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Convenience,DT
6P,Banner 43,Cabinet 43,Convenience,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 43,Regional,Key Customer,DTRT 1,15-02-16,,Outlet 43,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Convenience,DT
6P,Banner 46,Cabinet 1046,On Premise / Impulse,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 46,Others,Others,DTRT 1,15-03-15,,Outlet 46,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Mobile / Vending / Kiosks,DT
6P,Banner 46,Cabinet 2046,On Premise / Impulse,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 46,Others,Others,DTRT 1,15-03-15,,Outlet 46,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Mobile / Vending / Kiosks,DT
6P,Banner 46,Cabinet 46,On Premise / Impulse,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 46,Others,Others,DTRT 1,15-03-15,,Outlet 46,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Mobile / Vending / Kiosks,DT
6P,Banner 46,Cabinet 1046,On Premise / Impulse,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 46,Others,Others,DTRT 1,15-04-15,,Outlet 46,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Mobile / Vending / Kiosks,DT
6P,Banner 46,Cabinet 2046,On Premise / Impulse,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 46,Others,Others,DTRT 1,15-04-15,,Outlet 46,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Mobile / Vending / Kiosks,DT
6P,Banner 46,Cabinet 46,On Premise / Impulse,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 46,Others,Others,DTRT 1,15-04-15,,Outlet 46,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Mobile / Vending / Kiosks,DT
6P,Banner 46,Cabinet 1046,On Premise / Impulse,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 46,Others,Others,DTRT 1,15-05-15,,Outlet 46,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Mobile / Vending / Kiosks,DT
6P,Banner 46,Cabinet 2046,On Premise / Impulse,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 46,Others,Others,DTRT 1,15-05-15,,Outlet 46,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Mobile / Vending / Kiosks,DT
6P,Banner 46,Cabinet 46,On Premise / Impulse,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 46,Others,Others,DTRT 1,15-05-15,,Outlet 46,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Mobile / Vending / Kiosks,DT
6P,Banner 46,Cabinet 1046,On Premise / Impulse,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 46,Others,Others,DTRT 1,15-06-15,,Outlet 46,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Mobile / Vending / Kiosks,DT
6P,Banner 46,Cabinet 2046,On Premise / Impulse,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 46,Others,Others,DTRT 1,15-06-15,,Outlet 46,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Mobile / Vending / Kiosks,DT
6P,Banner 46,Cabinet 46,On Premise / Impulse,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 46,Others,Others,DTRT 1,15-06-15,,Outlet 46,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Mobile / Vending / Kiosks,DT
6P,Banner 46,Cabinet 1046,On Premise / Impulse,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 46,Others,Others,DTRT 1,15-07-15,,Outlet 46,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Mobile / Vending / Kiosks,DT
6P,Banner 46,Cabinet 2046,On Premise / Impulse,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 46,Others,Others,DTRT 1,15-07-15,,Outlet 46,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Mobile / Vending / Kiosks,DT
6P,Banner 46,Cabinet 46,On Premise / Impulse,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 46,Others,Others,DTRT 1,15-07-15,,Outlet 46,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Mobile / Vending / Kiosks,DT
6P,Banner 46,Cabinet 1046,On Premise / Impulse,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 46,Others,Others,DTRT 1,15-08-15,,Outlet 46,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Mobile / Vending / Kiosks,DT
6P,Banner 46,Cabinet 2046,On Premise / Impulse,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 46,Others,Others,DTRT 1,15-08-15,,Outlet 46,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Mobile / Vending / Kiosks,DT
6P,Banner 46,Cabinet 46,On Premise / Impulse,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 46,Others,Others,DTRT 1,15-08-15,,Outlet 46,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Mobile / Vending / Kiosks,DT
6P,Banner 46,Cabinet 1046,On Premise / Impulse,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 46,Others,Others,DTRT 1,15-09-15,,Outlet 46,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Mobile / Vending / Kiosks,DT
6P,Banner 46,Cabinet 2046,On Premise / Impulse,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 46,Others,Others,DTRT 1,15-09-15,,Outlet 46,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Mobile / Vending / Kiosks,DT
6P,Banner 46,Cabinet 46,On Premise / Impulse,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 46,Others,Others,DTRT 1,15-09-15,,Outlet 46,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Mobile / Vending / Kiosks,DT
6P,Banner 46,Cabinet 1046,On Premise / Impulse,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 46,Others,Others,DTRT 1,15-10-15,,Outlet 46,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Mobile / Vending / Kiosks,DT
6P,Banner 46,Cabinet 2046,On Premise / Impulse,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 46,Others,Others,DTRT 1,15-10-15,,Outlet 46,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Mobile / Vending / Kiosks,DT
6P,Banner 46,Cabinet 46,On Premise / Impulse,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 46,Others,Others,DTRT 1,15-10-15,,Outlet 46,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Mobile / Vending / Kiosks,DT
6P,Banner 46,Cabinet 1046,On Premise / Impulse,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 46,Others,Others,DTRT 1,15-11-15,,Outlet 46,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Mobile / Vending / Kiosks,DT
6P,Banner 46,Cabinet 2046,On Premise / Impulse,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 46,Others,Others,DTRT 1,15-11-15,,Outlet 46,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Mobile / Vending / Kiosks,DT
6P,Banner 46,Cabinet 46,On Premise / Impulse,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 46,Others,Others,DTRT 1,15-11-15,,Outlet 46,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Mobile / Vending / Kiosks,DT
6P,Banner 46,Cabinet 1046,On Premise / Impulse,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 46,Others,Others,DTRT 1,15-12-15,,Outlet 46,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Mobile / Vending / Kiosks,DT
6P,Banner 46,Cabinet 2046,On Premise / Impulse,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 46,Others,Others,DTRT 1,15-12-15,,Outlet 46,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Mobile / Vending / Kiosks,DT
6P,Banner 46,Cabinet 46,On Premise / Impulse,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 46,Others,Others,DTRT 1,15-12-15,,Outlet 46,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Mobile / Vending / Kiosks,DT
6P,Banner 46,Cabinet 1046,On Premise / Impulse,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 46,Others,Others,DTRT 1,15-01-16,,Outlet 46,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Mobile / Vending / Kiosks,DT
6P,Banner 46,Cabinet 2046,On Premise / Impulse,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 46,Others,Others,DTRT 1,15-01-16,,Outlet 46,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Mobile / Vending / Kiosks,DT
6P,Banner 46,Cabinet 46,On Premise / Impulse,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 46,Others,Others,DTRT 1,15-01-16,,Outlet 46,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Mobile / Vending / Kiosks,DT
6P,Banner 46,Cabinet 1046,On Premise / Impulse,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 46,Others,Others,DTRT 1,15-02-16,,Outlet 46,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Mobile / Vending / Kiosks,DT
6P,Banner 46,Cabinet 2046,On Premise / Impulse,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 46,Others,Others,DTRT 1,15-02-16,,Outlet 46,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Mobile / Vending / Kiosks,DT
6P,Banner 46,Cabinet 46,On Premise / Impulse,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 46,Others,Others,DTRT 1,15-02-16,,Outlet 46,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Mobile / Vending / Kiosks,DT
6P,Banner 49,Cabinet 1049,On Premise / Impulse,City 1,SEAA,Commune 1,Outlet,Indonesia,Customer 49,Global,Key Customer,DTRT 1,15-03-15,,Outlet 49,LSW11,LSW22,MIX,Ice Cream,Beverages & Refreshments,Province 1,North,Area 1,Reg 1,Route 1,Territory 1,St Area 1,Loc 1,Hotels / Restaurants,DT
